Orthogroup	Mus_musculus	Camelus_ferus 
OG0010219	sp|Q60997|DMBT1_MOUSE	tr|S9XQ62|S9XQ62_CAMFR
OG0010220	sp|P62838|UB2D2_MOUSE	tr|S9XR33|S9XR33_CAMFR
OG0010221	sp|Q8VD72|TTC8_MOUSE	tr|S9XT29|S9XT29_CAMFR
OG0010222	sp|O35348|COLQ_MOUSE	tr|S9XY08|S9XY08_CAMFR
OG0010223	sp|Q99JR6|NMNA3_MOUSE	tr|S9XYQ1|S9XYQ1_CAMFR
OG0010224	sp|Q9DBN5|LONP2_MOUSE	tr|S9Y3W0|S9Y3W0_CAMFR
OG0010225	sp|Q9JIS5|SV2A_MOUSE	tr|S9Y6M3|S9Y6M3_CAMFR
OG0010226	sp|Q08460|KCMA1_MOUSE	tr|S9YAW6|S9YAW6_CAMFR
OG0010227	sp|Q9CZA6|NDE1_MOUSE	tr|S9YCC8|S9YCC8_CAMFR
OG0010228	sp|P0C605|KGP1_MOUSE	tr|S9YH34|S9YH34_CAMFR
OG0010229	sp|Q8K4Q0|RPTOR_MOUSE	tr|S9YLF0|S9YLF0_CAMFR
OG0010230	sp|Q80XH4|WSCD1_MOUSE	tr|S9YRY4|S9YRY4_CAMFR
OG0010231	sp|Q9Z160|COG1_MOUSE	tr|S9YTV7|S9YTV7_CAMFR
OG0010232	sp|Q8R2R5|LRC61_MOUSE	tr|S9YY35|S9YY35_CAMFR
OG0010233	sp|Q8BGF8|S35D3_MOUSE	tr|T0M8T2|T0M8T2_CAMFR
OG0010234	sp|Q8BM96|AGRG7_MOUSE	tr|T0M8V9|T0M8V9_CAMFR
OG0010235	sp|Q8CFJ7|S2545_MOUSE	tr|T0MER2|T0MER2_CAMFR
OG0010236	sp|Q9WUE3|C56D2_MOUSE	tr|T0MF81|T0MF81_CAMFR
OG0010237	sp|Q925Q5|GPHA2_MOUSE	tr|T0MH60|T0MH60_CAMFR
OG0010238	sp|Q99MQ3|PINK1_MOUSE	tr|T0MJD2|T0MJD2_CAMFR
OG0010239	sp|E9PYY5|DNAI4_MOUSE	tr|T0NMY0|T0NMY0_CAMFR
OG0010240	sp|O08582|GTPB1_MOUSE	tr|T0NND2|T0NND2_CAMFR
OG0010241	sp|P22858|PTHR_MOUSE	tr|S9W6K1|S9W6K1_CAMFR
OG0010242	sp|Q80TY5|VP13B_MOUSE	tr|S9W9M4|S9W9M4_CAMFR
OG0010243	sp|Q8K2D0|F199X_MOUSE	tr|S9W9U8|S9W9U8_CAMFR
OG0010244	sp|Q811G0|PTHB1_MOUSE	tr|S9WAQ4|S9WAQ4_CAMFR
OG0010245	sp|Q8R3J4|MTEF3_MOUSE	tr|S9WGC4|S9WGC4_CAMFR
OG0010246	sp|P70194|CLC4F_MOUSE	tr|S9WJ88|S9WJ88_CAMFR
OG0010247	sp|Q9R0M5|TPK1_MOUSE	tr|S9WJU3|S9WJU3_CAMFR
OG0010248	sp|Q99LG4|TTC5_MOUSE	tr|S9WKB7|S9WKB7_CAMFR
OG0010249	sp|Q8K0L9|ZBT20_MOUSE	tr|S9WLV7|S9WLV7_CAMFR
OG0010250	sp|Q3UDP0|WDR41_MOUSE	tr|S9WTI2|S9WTI2_CAMFR
OG0010251	sp|O88879|APAF_MOUSE	tr|S9WTV3|S9WTV3_CAMFR
OG0010252	sp|Q80UK0|SESD1_MOUSE	tr|S9WVQ8|S9WVQ8_CAMFR
OG0010253	sp|O08705|NTCP_MOUSE	tr|S9WW09|S9WW09_CAMFR
OG0010254	tr|A0A0J9YUD5|A0A0J9YUD5_MOUSE	tr|S9WX12|S9WX12_CAMFR
OG0010255	sp|Q569E7|ZN697_MOUSE	tr|S9WZD3|S9WZD3_CAMFR
OG0010256	tr|Q0VF76|Q0VF76_MOUSE	tr|S9WZR2|S9WZR2_CAMFR
OG0010257	sp|Q8K124|PKHO2_MOUSE	tr|S9WZZ8|S9WZZ8_CAMFR
OG0010258	sp|Q0VDQ9|FEZF1_MOUSE	tr|S9X2S8|S9X2S8_CAMFR
OG0010259	sp|Q8K2K6|AGFG1_MOUSE	tr|S9X4D1|S9X4D1_CAMFR
OG0010260	sp|Q6U7H8|PI5L1_MOUSE	tr|S9X4F5|S9X4F5_CAMFR
OG0010261	sp|O09105|NDF4_MOUSE	tr|S9X6A1|S9X6A1_CAMFR
OG0010262	sp|Q8K4F6|NSUN5_MOUSE	tr|S9X6G4|S9X6G4_CAMFR
OG0010263	sp|Q9D6W8|BORC6_MOUSE	tr|S9X815|S9X815_CAMFR
OG0010264	sp|Q8C010|GPR61_MOUSE	tr|S9XAP4|S9XAP4_CAMFR
OG0010265	sp|O70374|MTG8R_MOUSE	tr|S9XBT9|S9XBT9_CAMFR
OG0010266	sp|A2A6M5|CACO2_MOUSE	tr|S9XG95|S9XG95_CAMFR
OG0010267	sp|Q05860|FMN1_MOUSE	tr|S9XQN1|S9XQN1_CAMFR
OG0010268	sp|O08710|THYG_MOUSE	tr|S9XRJ3|S9XRJ3_CAMFR
OG0010269	sp|Q80TT8|CUL9_MOUSE	tr|S9XYC6|S9XYC6_CAMFR
OG0010270	sp|Q9CPW9|MAP12_MOUSE	tr|S9Y0T4|S9Y0T4_CAMFR
OG0010271	sp|Q8K1R7|NEK9_MOUSE	tr|S9Y208|S9Y208_CAMFR
OG0010272	sp|Q05910|ADAM8_MOUSE	tr|S9YCY6|S9YCY6_CAMFR
OG0010273	sp|Q5DTT2|PSD1_MOUSE	tr|S9YEE1|S9YEE1_CAMFR
OG0010274	sp|Q80YQ2|MED23_MOUSE	tr|S9YJ21|S9YJ21_CAMFR
OG0010275	sp|P22907|HEM3_MOUSE	tr|S9YKX5|S9YKX5_CAMFR
OG0010276	sp|Q8K071|TM221_MOUSE	tr|S9YM48|S9YM48_CAMFR
OG0010277	sp|Q2YDW7|KMT5A_MOUSE	tr|S9YPG8|S9YPG8_CAMFR
OG0010278	sp|Q8K4Q7|CERK1_MOUSE	tr|S9YST0|S9YST0_CAMFR
OG0010279	sp|P42128|FOXK1_MOUSE	tr|S9YUI1|S9YUI1_CAMFR
OG0010280	sp|Q922K7|NOP2_MOUSE	tr|S9YV50|S9YV50_CAMFR
OG0010281	sp|P51612|XPC_MOUSE	tr|T0M613|T0M613_CAMFR
OG0010282	sp|Q91WD7|KI18A_MOUSE	tr|T0MA22|T0MA22_CAMFR
OG0010283	sp|Q80Y56|RBNS5_MOUSE	tr|T0MH94|T0MH94_CAMFR
OG0010284	sp|Q3TRM8|HXK3_MOUSE	tr|T0MID7|T0MID7_CAMFR
OG0010285	sp|Q99LS3|SERB_MOUSE	tr|T0NK43|T0NK43_CAMFR
OG0010286	sp|Q80TE7|LRRC7_MOUSE	tr|T0NMX0|T0NMX0_CAMFR
OG0010287	sp|Q8CG76|ARK72_MOUSE	tr|T0NSU8|T0NSU8_CAMFR
OG0010288	sp|Q3U0J8|TBD2B_MOUSE	tr|T0NTI8|T0NTI8_CAMFR
OG0010289	sp|Q920V1|B3GL1_MOUSE	tr|S9W518|S9W518_CAMFR
OG0010290	sp|P10107|ANXA1_MOUSE	tr|S9W754|S9W754_CAMFR
OG0010291	sp|P97433|ARG28_MOUSE	tr|S9W8M7|S9W8M7_CAMFR
OG0010292	sp|A6PWV3|IZUM3_MOUSE	tr|S9WCI7|S9WCI7_CAMFR
OG0010293	sp|Q3UV71|TMTC1_MOUSE	tr|S9WCX9|S9WCX9_CAMFR
OG0010294	sp|O35723|DNJB3_MOUSE	tr|S9WDA5|S9WDA5_CAMFR
OG0010295	sp|Q2M2N2|SPOPL_MOUSE	tr|S9WDD0|S9WDD0_CAMFR
OG0010296	sp|Q9D1C1|UBE2C_MOUSE	tr|S9WJV5|S9WJV5_CAMFR
OG0010297	sp|Q99K99|CD019_MOUSE	tr|S9WKG4|S9WKG4_CAMFR
OG0010298	sp|Q9D0B5|TSTD3_MOUSE	tr|S9WM66|S9WM66_CAMFR
OG0010299	sp|Q99LC3|NDUAA_MOUSE	tr|S9WP04|S9WP04_CAMFR
OG0010300	sp|Q58Y75|AGRF3_MOUSE	tr|S9WP18|S9WP18_CAMFR
OG0010301	sp|Q99M04|LIAS_MOUSE	tr|S9WQS1|S9WQS1_CAMFR
OG0010302	sp|Q6P2B1|TNPO3_MOUSE	tr|S9WRK3|S9WRK3_CAMFR
OG0010303	sp|Q9JHG7|PK3CG_MOUSE	tr|S9WXM9|S9WXM9_CAMFR
OG0010304	sp|P62696|CRBB2_MOUSE	tr|S9WXY6|S9WXY6_CAMFR
OG0010305	sp|Q7M732|RTL1_MOUSE	tr|S9WZN1|S9WZN1_CAMFR
OG0010306	sp|O35625|AXIN1_MOUSE	tr|S9X5D2|S9X5D2_CAMFR
OG0010307	sp|P52332|JAK1_MOUSE	tr|S9X5J1|S9X5J1_CAMFR
OG0010308	sp|Q7TN58|TMC8_MOUSE	tr|S9X8W7|S9X8W7_CAMFR
OG0010309	sp|A2BFL2|ZY11A_MOUSE	tr|S9XA68|S9XA68_CAMFR
OG0010310	sp|Q69ZU8|ANKR6_MOUSE	tr|S9XAX5|S9XAX5_CAMFR
OG0010311	sp|O70157|TOP3A_MOUSE	tr|S9XBD7|S9XBD7_CAMFR
OG0010312	sp|Q9CPY1|RM51_MOUSE	tr|S9XC12|S9XC12_CAMFR
OG0010313	sp|Q4VC33|MAEA_MOUSE	tr|S9XCL7|S9XCL7_CAMFR
OG0010314	sp|Q14DK4|GPAT2_MOUSE	tr|S9XD63|S9XD63_CAMFR
OG0010315	sp|Q69ZK7|F214A_MOUSE	tr|S9XD67|S9XD67_CAMFR
OG0010316	sp|Q9CQ04|OGFD2_MOUSE	tr|S9XDP2|S9XDP2_CAMFR
OG0010317	sp|Q9CX97|WDR55_MOUSE	tr|S9XH75|S9XH75_CAMFR
OG0010318	sp|Q5U405|TMPSD_MOUSE	tr|S9XIS2|S9XIS2_CAMFR
OG0010319	sp|O70494|SP3_MOUSE	tr|S9XLG9|S9XLG9_CAMFR
OG0010320	sp|Q8BHE5|BMP3_MOUSE	tr|S9XP36|S9XP36_CAMFR
OG0010321	sp|Q5KU39|VPS41_MOUSE	tr|S9XZW2|S9XZW2_CAMFR
OG0010322	sp|Q5QD14|TAAR5_MOUSE	tr|S9Y088|S9Y088_CAMFR
OG0010323	sp|Q9R1J0|NSDHL_MOUSE	tr|S9Y339|S9Y339_CAMFR
OG0010324	sp|O70362|PHLD_MOUSE	tr|S9Y6U9|S9Y6U9_CAMFR
OG0010325	sp|Q9QYY7|ESM1_MOUSE	tr|S9Y804|S9Y804_CAMFR
OG0010326	sp|Q8K375|LRC56_MOUSE	tr|S9Y8Y0|S9Y8Y0_CAMFR
OG0010327	sp|Q9DA32|SUN5_MOUSE	tr|S9YC26|S9YC26_CAMFR
OG0010328	sp|Q80TS3|AGRL3_MOUSE	tr|S9YDA7|S9YDA7_CAMFR
OG0010329	sp|Q61666|HIRA_MOUSE	tr|S9YI07|S9YI07_CAMFR
OG0010330	sp|A0A140LIA7|CT204_MOUSE	tr|S9YKE3|S9YKE3_CAMFR
OG0010331	sp|Q8R3N2|MFS6L_MOUSE	tr|S9YS14|S9YS14_CAMFR
OG0010332	sp|Q91YR7|PRP6_MOUSE	tr|S9YUZ4|S9YUZ4_CAMFR
OG0010333	sp|Q62137|JAK3_MOUSE	tr|S9YWR6|S9YWR6_CAMFR
OG0010334	sp|Q497H0|ZFAN3_MOUSE	tr|S9Z023|S9Z023_CAMFR
OG0010335	tr|Q9JIZ5|Q9JIZ5_MOUSE	tr|T0M525|T0M525_CAMFR
OG0010336	sp|Q5SW75|SSH2_MOUSE	tr|T0M748|T0M748_CAMFR
OG0010337	sp|Q9DBU2|NAA60_MOUSE	tr|T0MGQ6|T0MGQ6_CAMFR
OG0010338	sp|O88545|CSN6_MOUSE	tr|T0MHD0|T0MHD0_CAMFR
OG0010339	sp|Q8BHT6|B3GLT_MOUSE	tr|T0NMQ9|T0NMQ9_CAMFR
OG0010340	sp|Q9D7M1|GID8_MOUSE	tr|T0NNE7|T0NNE7_CAMFR
OG0010341	sp|Q8CDI6|CD158_MOUSE	tr|S9W802|S9W802_CAMFR
OG0010342	sp|E9Q7D5|ARHG5_MOUSE	tr|S9WCX6|S9WCX6_CAMFR
OG0010343	sp|Q9EQH3|VPS35_MOUSE	tr|S9WD52|S9WD52_CAMFR
OG0010344	sp|Q0P5Y3|TPPP2_MOUSE	tr|S9WDU5|S9WDU5_CAMFR
OG0010345	sp|Q8WTY4|CPIN1_MOUSE	tr|S9WEX7|S9WEX7_CAMFR
OG0010346	sp|Q9D869|CHP2_MOUSE	tr|S9WFK5|S9WFK5_CAMFR
OG0010347	sp|F8VPY8|OCAT2_MOUSE	tr|S9WMH7|S9WMH7_CAMFR
OG0010348	sp|Q78DX7|ROS1_MOUSE	tr|S9WMJ9|S9WMJ9_CAMFR
OG0010349	sp|Q9D4K7|CC105_MOUSE	tr|S9WN79|S9WN79_CAMFR
OG0010350	sp|P70122|SBDS_MOUSE	tr|S9WPE0|S9WPE0_CAMFR
OG0010351	sp|O89019|INVS_MOUSE	tr|S9WQW7|S9WQW7_CAMFR
OG0010352	sp|Q9D2J7|ANKE1_MOUSE	tr|S9WUH5|S9WUH5_CAMFR
OG0010353	sp|Q3TWF6|WDR70_MOUSE	tr|S9WZM6|S9WZM6_CAMFR
OG0010354	sp|O09198|MAL_MOUSE	tr|S9X0U5|S9X0U5_CAMFR
OG0010355	sp|O88874|CCNK_MOUSE	tr|S9X1X9|S9X1X9_CAMFR
OG0010356	sp|Q61733|RT31_MOUSE	tr|S9X2K3|S9X2K3_CAMFR
OG0010357	sp|Q8K3P0|DR9C7_MOUSE	tr|S9X3S1|S9X3S1_CAMFR
OG0010358	sp|Q9D620|RFIP1_MOUSE	tr|S9X499|S9X499_CAMFR
OG0010359	sp|Q5SW45|MKS1_MOUSE	tr|S9X558|S9X558_CAMFR
OG0010360	sp|P68037|UB2L3_MOUSE	tr|S9X7Q9|S9X7Q9_CAMFR
OG0010361	sp|Q8CF02|FM25C_MOUSE	tr|S9X9T5|S9X9T5_CAMFR
OG0010362	sp|Q9ES00|UBE4B_MOUSE	tr|S9XAR1|S9XAR1_CAMFR
OG0010363	sp|O35739|KLF9_MOUSE	tr|S9XDG0|S9XDG0_CAMFR
OG0010364	sp|Q5DTI8|ESYT3_MOUSE	tr|S9XDU1|S9XDU1_CAMFR
OG0010365	sp|Q3UZ39|LRRF1_MOUSE	tr|S9XEH9|S9XEH9_CAMFR
OG0010366	sp|Q9DCD2|SYF1_MOUSE	tr|S9XF68|S9XF68_CAMFR
OG0010367	sp|Q62511|ZFP91_MOUSE	tr|S9XH37|S9XH37_CAMFR
OG0010368	sp|Q61315|APC_MOUSE	tr|S9XIN7|S9XIN7_CAMFR
OG0010369	sp|Q91VC4|PLVAP_MOUSE	tr|S9XJZ0|S9XJZ0_CAMFR
OG0010370	sp|Q9CZ30|OLA1_MOUSE	tr|S9XLU2|S9XLU2_CAMFR
OG0010371	sp|Q9WTQ8|TIM23_MOUSE	tr|S9XSH1|S9XSH1_CAMFR
OG0010372	sp|Q07243|MTF1_MOUSE	tr|S9XXM0|S9XXM0_CAMFR
OG0010373	sp|Q6P5G6|UBXN7_MOUSE	tr|S9XZ05|S9XZ05_CAMFR
OG0010374	sp|O35942|NEK2_MOUSE	tr|S9Y9J3|S9Y9J3_CAMFR
OG0010375	sp|E9Q793|JHY_MOUSE	tr|S9YAG8|S9YAG8_CAMFR
OG0010376	sp|O55242|SGMR1_MOUSE	tr|S9YES7|S9YES7_CAMFR
OG0010377	sp|Q6ZQM0|RFFL_MOUSE	tr|S9YHB6|S9YHB6_CAMFR
OG0010378	sp|Q99P69|NUF2_MOUSE	tr|S9YJL7|S9YJL7_CAMFR
OG0010379	sp|Q6ZWQ0|SYNE2_MOUSE	tr|S9YQF1|S9YQF1_CAMFR
OG0010380	sp|P43025|TETN_MOUSE	tr|S9YYJ4|S9YYJ4_CAMFR
OG0010381	tr|E9Q5M9|E9Q5M9_MOUSE	tr|T0M697|T0M697_CAMFR
OG0010382	sp|Q3TMX7|QSOX2_MOUSE	tr|T0MCD1|T0MCD1_CAMFR
OG0010383	sp|Q9CYA6|ZCHC8_MOUSE	tr|T0MDY4|T0MDY4_CAMFR
OG0010384	sp|Q9D2D9|KLD8B_MOUSE	tr|T0MFD3|T0MFD3_CAMFR
OG0010386	sp|Q3UX43|AN13C_MOUSE	tr|T0MI77|T0MI77_CAMFR
OG0010387	tr|Q9D5V1|Q9D5V1_MOUSE	tr|T0NH60|T0NH60_CAMFR
OG0010388	sp|Q99J72|ABEC3_MOUSE	tr|T0NHJ8|T0NHJ8_CAMFR
OG0010389	sp|Q3U2S8|HVCN1_MOUSE	tr|T0NIE0|T0NIE0_CAMFR
OG0010390	sp|Q8K248|HPDL_MOUSE	tr|T0NIM2|T0NIM2_CAMFR
OG0010391	sp|P33896|INAR1_MOUSE	tr|T0NLR1|T0NLR1_CAMFR
OG0010392	sp|O08795|GLU2B_MOUSE	tr|T0NS15|T0NS15_CAMFR
OG0010393	sp|Q9D552|SPT17_MOUSE	tr|T0NSQ8|T0NSQ8_CAMFR
OG0010394	sp|P33610|PRI2_MOUSE	tr|S9W5E5|S9W5E5_CAMFR
OG0010395	sp|Q9D6I3|PROF4_MOUSE	tr|S9W9W2|S9W9W2_CAMFR
OG0010396	sp|Q3UHB1|NT5D3_MOUSE	tr|S9WCD5|S9WCD5_CAMFR
OG0010397	sp|Q8CIV8|TBCE_MOUSE	tr|S9WCU9|S9WCU9_CAMFR
OG0010398	sp|Q9R0M6|RAB9A_MOUSE	tr|S9WDA4|S9WDA4_CAMFR
OG0010399	sp|Q9Z0S6|CLD10_MOUSE	tr|S9WIA8|S9WIA8_CAMFR
OG0010400	sp|Q9D0G0|RT30_MOUSE	tr|S9WIJ4|S9WIJ4_CAMFR
OG0010401	sp|Q8K284|TF3C1_MOUSE	tr|S9WLX6|S9WLX6_CAMFR
OG0010402	sp|Q9Z0F5|CH25H_MOUSE	tr|S9WQQ7|S9WQQ7_CAMFR
OG0010403	sp|Q80WE4|KI20B_MOUSE	tr|S9WU96|S9WU96_CAMFR
OG0010404	sp|P48437|PROX1_MOUSE	tr|S9WWV1|S9WWV1_CAMFR
OG0010405	sp|Q8R1C3|VOPP1_MOUSE	tr|S9WXT8|S9WXT8_CAMFR
OG0010406	sp|P12657|ACM1_MOUSE	tr|S9WYC4|S9WYC4_CAMFR
OG0010407	sp|Q9DCX8|IYD1_MOUSE	tr|S9WYP1|S9WYP1_CAMFR
OG0010408	sp|Q9WTZ2|MBTP1_MOUSE	tr|S9X0A0|S9X0A0_CAMFR
OG0010409	tr|E9Q9Q6|E9Q9Q6_MOUSE	tr|S9X4T9|S9X4T9_CAMFR
OG0010410	sp|P35292|RAB17_MOUSE	tr|S9X693|S9X693_CAMFR
OG0010411	tr|A0A571BE33|A0A571BE33_MOUSE	tr|S9X6T4|S9X6T4_CAMFR
OG0010412	sp|Q9D9Z7|H2BL1_MOUSE	tr|S9X9C4|S9X9C4_CAMFR
OG0010413	sp|Q9ET66|PI16_MOUSE	tr|S9XCL0|S9XCL0_CAMFR
OG0010414	sp|Q80YW5|BSPRY_MOUSE	tr|S9XD03|S9XD03_CAMFR
OG0010415	sp|Q80TB8|VAT1L_MOUSE	tr|S9XDM7|S9XDM7_CAMFR
OG0010416	sp|Q8BKX6|SMG1_MOUSE	tr|S9XE49|S9XE49_CAMFR
OG0010417	sp|Q920H4|ACM5_MOUSE	tr|S9XED7|S9XED7_CAMFR
OG0010418	sp|Q9WTV7|RNF12_MOUSE	tr|S9XFX9|S9XFX9_CAMFR
OG0010419	sp|Q3UHH1|ZSWM8_MOUSE	tr|S9XG05|S9XG05_CAMFR
OG0010420	sp|P17564|PR15A_MOUSE	tr|S9XM19|S9XM19_CAMFR
OG0010421	tr|E9QA22|E9QA22_MOUSE	tr|S9XMK8|S9XMK8_CAMFR
OG0010422	sp|Q9QYG0|NDRG2_MOUSE	tr|S9XMU4|S9XMU4_CAMFR
OG0010423	sp|Q8BMF4|ODP2_MOUSE	tr|S9XNJ9|S9XNJ9_CAMFR
OG0010424	sp|Q8C0P7|ZN451_MOUSE	tr|S9XNK8|S9XNK8_CAMFR
OG0010425	sp|O35536|TFPI2_MOUSE	tr|S9XV35|S9XV35_CAMFR
OG0010426	sp|Q99LU0|CH1B1_MOUSE	tr|S9XWA7|S9XWA7_CAMFR
OG0010427	sp|Q8BGG0|ZNT8_MOUSE	tr|S9XX97|S9XX97_CAMFR
OG0010428	sp|P15247|IL9_MOUSE	tr|S9Y3T4|S9Y3T4_CAMFR
OG0010429	sp|Q80U16|RIPR2_MOUSE	tr|S9Y6U5|S9Y6U5_CAMFR
OG0010430	sp|Q8C5N5|PDD2L_MOUSE	tr|S9YAY9|S9YAY9_CAMFR
OG0010431	sp|D3YZI9|PGBD5_MOUSE	tr|S9YCV1|S9YCV1_CAMFR
OG0010432	sp|O88452|STC2_MOUSE	tr|S9YDE7|S9YDE7_CAMFR
OG0010434	sp|Q8BUD0|GPR4_MOUSE	tr|S9YLT3|S9YLT3_CAMFR
OG0010435	sp|P14753|EPOR_MOUSE	tr|T0M799|T0M799_CAMFR
OG0010436	sp|Q9D4H1|EXOC2_MOUSE	tr|T0MGE6|T0MGE6_CAMFR
OG0010437	sp|A2AVJ5|PRR5L_MOUSE	tr|T0ML50|T0ML50_CAMFR
OG0010438	sp|Q8CFT2|SET1B_MOUSE	tr|T0NIC9|T0NIC9_CAMFR
OG0010439	sp|Q8BMP6|GCP60_MOUSE	tr|T0NLV1|T0NLV1_CAMFR
OG0010440	sp|Q3LAC4|PREX2_MOUSE	tr|S9WCB9|S9WCB9_CAMFR
OG0010441	sp|P61202|CSN2_MOUSE	tr|S9WFS1|S9WFS1_CAMFR
OG0010442	sp|Q7TSH2|KPBB_MOUSE	tr|S9WK38|S9WK38_CAMFR
OG0010443	sp|Q8VBV8|GUC1B_MOUSE	tr|S9WK96|S9WK96_CAMFR
OG0010444	sp|Q8CF94|RHD_MOUSE	tr|S9WMU0|S9WMU0_CAMFR
OG0010445	sp|Q8BX22|SALL4_MOUSE	tr|S9WNC1|S9WNC1_CAMFR
OG0010446	sp|Q9CQ91|NDUA3_MOUSE	tr|S9WQJ8|S9WQJ8_CAMFR
OG0010448	sp|P29754|AGTRA_MOUSE	tr|S9WU54|S9WU54_CAMFR
OG0010449	sp|Q9D4J3|DCBD1_MOUSE	tr|S9WU93|S9WU93_CAMFR
OG0010450	sp|Q9WTQ5|AKA12_MOUSE	tr|S9WYP5|S9WYP5_CAMFR
OG0010451	sp|Q60664|IRAG2_MOUSE	tr|S9WYT4|S9WYT4_CAMFR
OG0010452	sp|A7M7C7|SKOR2_MOUSE	tr|S9X0J6|S9X0J6_CAMFR
OG0010453	sp|Q9D8N6|LIN37_MOUSE	tr|S9X161|S9X161_CAMFR
OG0010454	sp|P32299|BKRB2_MOUSE	tr|S9X207|S9X207_CAMFR
OG0010455	sp|Q8BKS9|PUM3_MOUSE	tr|S9X262|S9X262_CAMFR
OG0010456	sp|Q9EPS3|GLCE_MOUSE	tr|S9X4T3|S9X4T3_CAMFR
OG0010457	sp|O35488|S27A2_MOUSE	tr|S9X5G2|S9X5G2_CAMFR
OG0010458	sp|Q2UY11|COSA1_MOUSE	tr|S9X5Z7|S9X5Z7_CAMFR
OG0010459	sp|Q9R022|DJC12_MOUSE	tr|S9X8A7|S9X8A7_CAMFR
OG0010460	tr|Q6NZR5|Q6NZR5_MOUSE	tr|S9XAL7|S9XAL7_CAMFR
OG0010461	sp|P40224|SDF1_MOUSE	tr|S9XB84|S9XB84_CAMFR
OG0010462	sp|Q9JHU3|CDK20_MOUSE	tr|S9XFB1|S9XFB1_CAMFR
OG0010463	sp|Q07230|ZSCA2_MOUSE	tr|S9XIJ5|S9XIJ5_CAMFR
OG0010464	tr|A0A1L1SUI3|A0A1L1SUI3_MOUSE	tr|S9XK41|S9XK41_CAMFR
OG0010465	sp|Q9D2Z1|CEA20_MOUSE	tr|S9XKV2|S9XKV2_CAMFR
OG0010466	sp|Q05922|DUS2_MOUSE	tr|S9XKV7|S9XKV7_CAMFR
OG0010467	sp|O35153|BET1L_MOUSE	tr|S9XLD7|S9XLD7_CAMFR
OG0010468	sp|Q8BQB4|FJX1_MOUSE	tr|S9XMY6|S9XMY6_CAMFR
OG0010469	sp|Q9R1Q9|VAS1_MOUSE	tr|S9XQ13|S9XQ13_CAMFR
OG0010470	sp|Q8CI51|PDLI5_MOUSE	tr|S9XUI7|S9XUI7_CAMFR
OG0010471	sp|Q8CBB9|RSAD2_MOUSE	tr|S9XVB2|S9XVB2_CAMFR
OG0010472	sp|O08644|EPHB6_MOUSE	tr|S9Y9R1|S9Y9R1_CAMFR
OG0010473	sp|A2A8U2|TM201_MOUSE	tr|S9YDL0|S9YDL0_CAMFR
OG0010474	tr|E9Q598|E9Q598_MOUSE	tr|S9YE81|S9YE81_CAMFR
OG0010475	sp|Q8CGK3|LONM_MOUSE	tr|S9YFZ9|S9YFZ9_CAMFR
OG0010476	sp|Q9D0L6|BAMBI_MOUSE	tr|S9YI95|S9YI95_CAMFR
OG0010477	sp|Q3UUG6|TBC24_MOUSE	tr|S9YNG9|S9YNG9_CAMFR
OG0010478	sp|Q02819|NUCB1_MOUSE	tr|S9YNY9|S9YNY9_CAMFR
OG0010479	sp|Q8K0C4|CP51A_MOUSE	tr|S9YQD4|S9YQD4_CAMFR
OG0010480	sp|Q6PAT0|ADAT3_MOUSE	tr|S9YZY3|S9YZY3_CAMFR
OG0010481	sp|Q8R480|NUP85_MOUSE	tr|T0M485|T0M485_CAMFR
OG0010482	sp|Q9JIQ3|DBLOH_MOUSE	tr|T0M4G2|T0M4G2_CAMFR
OG0010483	sp|Q99LG1|TMM51_MOUSE	tr|T0M7Z3|T0M7Z3_CAMFR
OG0010484	sp|P63015|PAX6_MOUSE	tr|T0M9Z5|T0M9Z5_CAMFR
OG0010485	sp|Q99MP8|BRAP_MOUSE	tr|T0MDW0|T0MDW0_CAMFR
OG0010486	sp|Q9CYQ5|HPIP_MOUSE	tr|S9W836|S9W836_CAMFR
OG0010487	sp|Q9D3J9|TASL_MOUSE	tr|S9W9Y1|S9W9Y1_CAMFR
OG0010488	sp|Q61189|ICLN_MOUSE	tr|S9WC27|S9WC27_CAMFR
OG0010489	tr|D4QGC2|D4QGC2_MOUSE	tr|S9WCQ9|S9WCQ9_CAMFR
OG0010490	sp|Q9DC22|DCAF6_MOUSE	tr|S9WDG2|S9WDG2_CAMFR
OG0010491	sp|P28235|CXA4_MOUSE	tr|S9WMW1|S9WMW1_CAMFR
OG0010492	sp|Q3UPR9|SBSPO_MOUSE	tr|S9WNP6|S9WNP6_CAMFR
OG0010493	tr|A0A1D5RM54|A0A1D5RM54_MOUSE	tr|S9WPY4|S9WPY4_CAMFR
OG0010494	sp|Q60952|CP250_MOUSE	tr|S9WRV9|S9WRV9_CAMFR
OG0010495	sp|O08856|ELL_MOUSE	tr|S9WV08|S9WV08_CAMFR
OG0010496	sp|Q8R0S1|ATF7_MOUSE	tr|S9WWX3|S9WWX3_CAMFR
OG0010497	sp|G3UZ78|ADGB_MOUSE	tr|S9WX49|S9WX49_CAMFR
OG0010498	tr|A0A5F8MQ13|A0A5F8MQ13_MOUSE	tr|S9WYU6|S9WYU6_CAMFR
OG0010499	sp|Q8BGS2|BOLA2_MOUSE	tr|S9WZB2|S9WZB2_CAMFR
OG0010500	sp|Q9CQX2|CYB5B_MOUSE	tr|S9X0H3|S9X0H3_CAMFR
OG0010501	sp|Q8CIL4|CA131_MOUSE	tr|S9X334|S9X334_CAMFR
