Orthogroup	Homo_sapiens	Sapajus_apella
OG0013857	sp|Q8NEV8|EXPH5_HUMAN	tr|A0A6J3IGM7|A0A6J3IGM7_SAPAP
OG0013858	sp|Q8NHS9|SPT22_HUMAN	tr|A0A6J3H6X6|A0A6J3H6X6_SAPAP
OG0013859	sp|Q8WVB3|HEXD_HUMAN	tr|A0A6J3ESD0|A0A6J3ESD0_SAPAP
OG0013860	sp|Q8WW34|TM239_HUMAN	tr|A0A6J3JAR4|A0A6J3JAR4_SAPAP
OG0013861	sp|Q969E8|TSR2_HUMAN	tr|A0A6J3GZF1|A0A6J3GZF1_SAPAP
OG0013862	sp|Q96G42|KLD7B_HUMAN	tr|A0A6J3GWQ5|A0A6J3GWQ5_SAPAP
OG0013863	sp|Q96KP6|TNIP3_HUMAN	tr|A0A6J3J1R4|A0A6J3J1R4_SAPAP
OG0013864	sp|Q96M86|DNHD1_HUMAN	tr|A0A6J3EVH2|A0A6J3EVH2_SAPAP
OG0013865	sp|Q96NU1|SAM11_HUMAN	tr|A0A6J3GKJ4|A0A6J3GKJ4_SAPAP
OG0013866	sp|Q9BQ08|RETNB_HUMAN	tr|A0A6J3JL14|A0A6J3JL14_SAPAP
OG0013867	sp|Q9BU70|TRMO_HUMAN	tr|A0A6J3ETH7|A0A6J3ETH7_SAPAP
OG0013868	sp|Q9BWT3|PAPOG_HUMAN	tr|A0A6J3IZG5|A0A6J3IZG5_SAPAP
OG0013869	sp|Q9BZB8|CPEB1_HUMAN	tr|A0A6J3GSC6|A0A6J3GSC6_SAPAP
OG0013870	sp|Q9BZM2|PA2GF_HUMAN	tr|A0A6J3JQ75|A0A6J3JQ75_SAPAP
OG0013871	sp|Q9H6S0|YTDC2_HUMAN	tr|A0A6J3HJJ1|A0A6J3HJJ1_SAPAP
OG0013872	sp|Q9H7B2|RPF2_HUMAN	tr|A0A6J3HLC9|A0A6J3HLC9_SAPAP
OG0013873	sp|Q9NPB8|GPCP1_HUMAN	tr|A0A6J3J8Z8|A0A6J3J8Z8_SAPAP
OG0013874	sp|Q9NSP4|CENPM_HUMAN	tr|A0A6J3H8B6|A0A6J3H8B6_SAPAP
OG0013875	sp|Q9NZC2|TREM2_HUMAN	tr|A0A6J3FU95|A0A6J3FU95_SAPAP
OG0013876	sp|Q9NZL9|MAT2B_HUMAN	tr|A0A6J3FS32|A0A6J3FS32_SAPAP
OG0013877	sp|Q9P281|BAHC1_HUMAN	tr|A0A6J3EWT0|A0A6J3EWT0_SAPAP
OG0013878	sp|Q9UBR2|CATZ_HUMAN	tr|A0A6J3G4M4|A0A6J3G4M4_SAPAP
OG0013879	sp|Q9ULS5|TMCC3_HUMAN	tr|A0A6J3JG48|A0A6J3JG48_SAPAP
OG0013880	sp|Q9Y535|RPC8_HUMAN	tr|A0A6J3GZP5|A0A6J3GZP5_SAPAP
OG0013881	tr|A0A087WUV0|A0A087WUV0_HUMAN	tr|A0A6J3H6B0|A0A6J3H6B0_SAPAP
OG0013882	sp|A0PK05|TMM72_HUMAN	tr|A0A6J3GXZ0|A0A6J3GXZ0_SAPAP
OG0013883	sp|A6NNM8|TTL13_HUMAN	tr|A0A6J3GQF5|A0A6J3GQF5_SAPAP
OG0013884	sp|O00401|WASL_HUMAN	tr|A0A6J3HPF2|A0A6J3HPF2_SAPAP
OG0013885	sp|O00488|ZN593_HUMAN	tr|A0A6J3JR09|A0A6J3JR09_SAPAP
OG0013886	sp|O14579|COPE_HUMAN	tr|A0A6J3H1U0|A0A6J3H1U0_SAPAP
OG0013887	sp|O43502|RA51C_HUMAN	tr|A0A6J3I2M9|A0A6J3I2M9_SAPAP
OG0013888	sp|O95696|BRD1_HUMAN	tr|A0A6J3GWB8|A0A6J3GWB8_SAPAP
OG0013889	sp|P01019|ANGT_HUMAN	tr|A0A6J3EY76|A0A6J3EY76_SAPAP
OG0013890	sp|P01880|IGHD_HUMAN	tr|A0A6J3GZU9|A0A6J3GZU9_SAPAP
OG0013891	sp|P08922|ROS1_HUMAN	tr|A0A6J3HL63|A0A6J3HL63_SAPAP
OG0013892	sp|P0C869|PA24B_HUMAN	tr|A0A6J3FNX7|A0A6J3FNX7_SAPAP
OG0013893	sp|P11172|UMPS_HUMAN	tr|A0A6J3H206|A0A6J3H206_SAPAP
OG0013894	sp|P18847|ATF3_HUMAN	tr|A0A6J3IRG9|A0A6J3IRG9_SAPAP
OG0013895	sp|P30536|TSPO_HUMAN	tr|A0A6J3GH56|A0A6J3GH56_SAPAP
OG0013896	sp|P36383|CXG1_HUMAN	tr|A0A6J3H5R3|A0A6J3H5R3_SAPAP
OG0013897	sp|P46093|GPR4_HUMAN	tr|A0A6J3GKT1|A0A6J3GKT1_SAPAP
OG0013898	sp|P55268|LAMB2_HUMAN	tr|A0A6J3IT60|A0A6J3IT60_SAPAP
OG0013899	sp|Q0P6H9|TMM62_HUMAN	tr|A0A6J3JHU4|A0A6J3JHU4_SAPAP
OG0013900	sp|Q10571|MN1_HUMAN	tr|A0A6J3G3D3|A0A6J3G3D3_SAPAP
OG0013901	sp|Q11201|SIA4A_HUMAN	tr|A0A6J3FXM7|A0A6J3FXM7_SAPAP
OG0013902	sp|Q13425|SNTB2_HUMAN	tr|A0A6J3IDU7|A0A6J3IDU7_SAPAP
OG0013903	sp|Q13564|ULA1_HUMAN	tr|A0A6J3ICU1|A0A6J3ICU1_SAPAP
OG0013904	sp|Q14126|DSG2_HUMAN	tr|A0A6J3J2E1|A0A6J3J2E1_SAPAP
OG0013905	sp|Q32NC0|CR021_HUMAN	tr|A0A6J3F6Z4|A0A6J3F6Z4_SAPAP
OG0013906	sp|Q3SXZ7|TTLL9_HUMAN	tr|A0A6J3J9W6|A0A6J3J9W6_SAPAP
OG0013907	sp|Q5EBL8|PDZ11_HUMAN	tr|A0A6J3G0Z2|A0A6J3G0Z2_SAPAP
OG0013908	sp|Q5T1S8|NCMAP_HUMAN	tr|A0A6J3JQG6|A0A6J3JQG6_SAPAP
OG0013909	sp|Q5T9G4|ARM12_HUMAN	tr|A0A6J3FUY3|A0A6J3FUY3_SAPAP
OG0013910	sp|Q5VWP2|TET5C_HUMAN	tr|A0A6J3FIF1|A0A6J3FIF1_SAPAP
OG0013911	sp|Q6NSI3|FA53A_HUMAN	tr|A0A6J3FWP7|A0A6J3FWP7_SAPAP
OG0013912	sp|Q6UXP9|YO001_HUMAN	tr|A0A6J3FTM8|A0A6J3FTM8_SAPAP
OG0013913	sp|Q6V1P9|PCD23_HUMAN	tr|A0A6J3FGE8|A0A6J3FGE8_SAPAP
OG0013914	sp|Q6ZTI6|RFLA_HUMAN	tr|A0A6J3F216|A0A6J3F216_SAPAP
OG0013915	sp|Q7Z4V0|ZN438_HUMAN	tr|A0A6J3GCJ2|A0A6J3GCJ2_SAPAP
OG0013916	sp|Q7Z5S9|TM144_HUMAN	tr|A0A6J3FFR9|A0A6J3FFR9_SAPAP
OG0013917	sp|Q86TH1|ATL2_HUMAN	tr|A0A6J3GJA9|A0A6J3GJA9_SAPAP
OG0013918	sp|Q86Y91|KI18B_HUMAN	tr|A0A6J3H7B1|A0A6J3H7B1_SAPAP
OG0013919	sp|Q8IWZ3|ANKH1_HUMAN	tr|A0A6J3FLL0|A0A6J3FLL0_SAPAP
OG0013920	sp|Q8IZN7|D107A_HUMAN	tr|A0A6J3HEA9|A0A6J3HEA9_SAPAP
OG0013921	sp|Q8N201|INT1_HUMAN	tr|A0A6J3GCK2|A0A6J3GCK2_SAPAP
OG0013922	sp|Q8N2G6|ZCH24_HUMAN	tr|A0A6J3GAS2|A0A6J3GAS2_SAPAP
OG0013923	sp|Q8WW12|PCNP_HUMAN	tr|A0A6J3JJV1|A0A6J3JJV1_SAPAP
OG0013924	sp|Q8WW36|ZCH13_HUMAN	tr|A0A6J3FPF5|A0A6J3FPF5_SAPAP
OG0013925	sp|Q96GD3|SCMH1_HUMAN	tr|A0A6J3FBJ7|A0A6J3FBJ7_SAPAP
OG0013926	sp|Q96IF1|AJUBA_HUMAN	tr|A0A6J3GUE7|A0A6J3GUE7_SAPAP
OG0013927	sp|Q96QZ7|MAGI1_HUMAN	tr|A0A6J3IU51|A0A6J3IU51_SAPAP
OG0013928	sp|Q96RG2|PASK_HUMAN	tr|A0A6J3H4G4|A0A6J3H4G4_SAPAP
OG0013929	sp|Q99972|MYOC_HUMAN	tr|A0A6J3IYU7|A0A6J3IYU7_SAPAP
OG0013930	sp|Q9BVS5|TR61B_HUMAN	tr|A0A6J3JSE8|A0A6J3JSE8_SAPAP
OG0013931	sp|Q9BXJ3|C1QT4_HUMAN	tr|A0A6J3I7F9|A0A6J3I7F9_SAPAP
OG0013932	sp|Q9BY12|SCAPE_HUMAN	tr|A0A6J3H074|A0A6J3H074_SAPAP
OG0013933	sp|Q9BZW5|TM6S1_HUMAN	tr|A0A6J3GT96|A0A6J3GT96_SAPAP
OG0013934	sp|Q9H3L0|MMAD_HUMAN	tr|A0A6J3III6|A0A6J3III6_SAPAP
OG0013935	sp|Q9NPH5|NOX4_HUMAN	tr|A0A6J3JBA8|A0A6J3JBA8_SAPAP
OG0013936	sp|Q9NQM4|DAAF6_HUMAN	tr|A0A6J3FMB2|A0A6J3FMB2_SAPAP
OG0013937	sp|Q9NR28|DBLOH_HUMAN	tr|A0A6J3EYN5|A0A6J3EYN5_SAPAP
OG0013938	sp|Q9NRN9|METL5_HUMAN	tr|A0A6J3J240|A0A6J3J240_SAPAP
OG0013939	sp|Q9NRP7|STK36_HUMAN	tr|A0A6J3HUB8|A0A6J3HUB8_SAPAP
OG0013940	sp|Q9NUJ7|PLCX1_HUMAN	tr|A0A6J3HD82|A0A6J3HD82_SAPAP
OG0013941	sp|Q9NX20|RM16_HUMAN	tr|A0A6J3IA44|A0A6J3IA44_SAPAP
OG0013942	sp|Q9NXX6|NSE4A_HUMAN	tr|A0A6J3I683|A0A6J3I683_SAPAP
OG0013943	sp|Q9UFC0|LRWD1_HUMAN	tr|A0A6J3FYN7|A0A6J3FYN7_SAPAP
OG0013944	sp|Q9UIG0|BAZ1B_HUMAN	tr|A0A6J3FYH0|A0A6J3FYH0_SAPAP
OG0013945	sp|Q9Y2H6|FND3A_HUMAN	tr|A0A6J3J7J7|A0A6J3J7J7_SAPAP
OG0013946	sp|Q9Y2I8|WDR37_HUMAN	tr|A0A6J3GW09|A0A6J3GW09_SAPAP
OG0013947	sp|Q9Y5V0|ZN706_HUMAN	tr|A0A6J3FP27|A0A6J3FP27_SAPAP
OG0013948	sp|A6NFT4|CFA73_HUMAN	tr|A0A6J3EVC1|A0A6J3EVC1_SAPAP
OG0013949	sp|B4DS77|SHSA9_HUMAN	tr|A0A6J3EZ73|A0A6J3EZ73_SAPAP
OG0013950	sp|D6REC4|CFA99_HUMAN	tr|A0A6J3FWW5|A0A6J3FWW5_SAPAP
OG0013951	sp|O14771|ZN213_HUMAN	tr|A0A6J3G6R4|A0A6J3G6R4_SAPAP
OG0013952	sp|O14802|RPC1_HUMAN	tr|A0A6J3GAP8|A0A6J3GAP8_SAPAP
OG0013953	sp|O14813|PHX2A_HUMAN	tr|A0A6J3GA01|A0A6J3GA01_SAPAP
OG0013954	sp|O14926|FSCN2_HUMAN	tr|A0A6J3ERA8|A0A6J3ERA8_SAPAP
OG0013955	sp|O15041|SEM3E_HUMAN	tr|A0A6J3HRX3|A0A6J3HRX3_SAPAP
OG0013956	sp|O75446|SAP30_HUMAN	tr|A0A6J3JHX6|A0A6J3JHX6_SAPAP
OG0013957	sp|O75487|GPC4_HUMAN	tr|A0A6J3GE52|A0A6J3GE52_SAPAP
OG0013958	sp|O95206|PCDH8_HUMAN	tr|A0A6J3HSV7|A0A6J3HSV7_SAPAP
OG0013959	sp|O96000|NDUBA_HUMAN	tr|A0A6J3H2U4|A0A6J3H2U4_SAPAP
OG0013960	sp|P04150|GCR_HUMAN	tr|A0A6J3EYK7|A0A6J3EYK7_SAPAP
OG0013961	sp|P16219|ACADS_HUMAN	tr|A0A6J3EUG5|A0A6J3EUG5_SAPAP
OG0013962	sp|P28907|CD38_HUMAN	tr|A0A6J3HE94|A0A6J3HE94_SAPAP
OG0013963	sp|P35218|CAH5A_HUMAN	tr|A0A6J3IDD1|A0A6J3IDD1_SAPAP
OG0013964	sp|P48595|SPB10_HUMAN	tr|A0A6J3J5A6|A0A6J3J5A6_SAPAP
OG0013965	sp|Q04864|REL_HUMAN	tr|A0A6J3IZX3|A0A6J3IZX3_SAPAP
OG0013966	sp|Q06710|PAX8_HUMAN	tr|A0A6J3F1P4|A0A6J3F1P4_SAPAP
OG0013967	sp|Q13546|RIPK1_HUMAN	tr|A0A6J3FK02|A0A6J3FK02_SAPAP
OG0013968	sp|Q13952|NFYC_HUMAN	tr|A0A6J3FBU9|A0A6J3FBU9_SAPAP
OG0013969	sp|Q14562|DHX8_HUMAN	tr|A0A6J3HY85|A0A6J3HY85_SAPAP
OG0013970	sp|Q15828|CYTM_HUMAN	tr|A0A6J3I7Y8|A0A6J3I7Y8_SAPAP
OG0013971	sp|Q1MSJ5|CSPP1_HUMAN	tr|A0A6J3JB41|A0A6J3JB41_SAPAP
OG0013972	sp|Q2NL98|VMAC_HUMAN	tr|A0A6J3FRJ1|A0A6J3FRJ1_SAPAP
OG0013973	sp|Q3LI81|KR271_HUMAN	tr|A0A6J3HSH2|A0A6J3HSH2_SAPAP
OG0013974	sp|Q496M5|PLK5_HUMAN	tr|A0A6J3FRR2|A0A6J3FRR2_SAPAP
OG0013975	sp|Q5SQQ9|VAX1_HUMAN	tr|A0A6J3I5Y8|A0A6J3I5Y8_SAPAP
OG0013976	sp|Q5W0Q7|USPL1_HUMAN	tr|A0A6J3J604|A0A6J3J604_SAPAP
OG0013977	sp|Q5XLA6|CAR17_HUMAN	tr|A0A6J3IHK2|A0A6J3IHK2_SAPAP
OG0013978	sp|Q658N2|WSCD1_HUMAN	tr|A0A6J3I0K0|A0A6J3I0K0_SAPAP
OG0013979	sp|Q6EMB2|TTLL5_HUMAN	tr|A0A6J3IM19|A0A6J3IM19_SAPAP
OG0013980	sp|Q6P0N0|M18BP_HUMAN	tr|A0A6J3F463|A0A6J3F463_SAPAP
OG0013981	sp|Q6PIZ9|TRAT1_HUMAN	tr|A0A6J3JL04|A0A6J3JL04_SAPAP
OG0013982	sp|Q6ZMZ3|SYNE3_HUMAN	tr|A0A6J3ILG6|A0A6J3ILG6_SAPAP
OG0013983	sp|Q6ZNF0|ACP7_HUMAN	tr|A0A6J3FGK8|A0A6J3FGK8_SAPAP
OG0013984	sp|Q6ZUT1|NKAP1_HUMAN	tr|A0A6J3IH20|A0A6J3IH20_SAPAP
OG0013985	sp|Q70EL4|UBP43_HUMAN	tr|A0A6J3HXW4|A0A6J3HXW4_SAPAP
OG0013986	sp|Q71RC2|LARP4_HUMAN	tr|A0A6J3J3R5|A0A6J3J3R5_SAPAP
OG0013987	sp|Q7Z6J9|SEN54_HUMAN	tr|A0A6J3ES63|A0A6J3ES63_SAPAP
OG0013988	sp|Q7Z6K5|ARPIN_HUMAN	tr|A0A6J3GQL4|A0A6J3GQL4_SAPAP
OG0013989	sp|Q86UU9|TKN4_HUMAN	tr|A0A6J3I1P6|A0A6J3I1P6_SAPAP
OG0013990	sp|Q8IY26|PLPP6_HUMAN	tr|A0A6J3IWL3|A0A6J3IWL3_SAPAP
OG0013991	sp|Q8N114|SHSA5_HUMAN	tr|A0A6J3ISV8|A0A6J3ISV8_SAPAP
OG0013992	sp|Q8N144|CXD3_HUMAN	tr|A0A6J3HZE0|A0A6J3HZE0_SAPAP
OG0013993	sp|Q8NFL0|B3GN7_HUMAN	tr|A0A6J3HUH4|A0A6J3HUH4_SAPAP
OG0013994	sp|Q8NFY4|SEM6D_HUMAN	tr|A0A6J3JH81|A0A6J3JH81_SAPAP
OG0013995	sp|Q8NHP8|PLBL2_HUMAN	tr|A0A6J3EVG2|A0A6J3EVG2_SAPAP
OG0013996	sp|Q8TAU0|NKX23_HUMAN	tr|A0A6J3I4G3|A0A6J3I4G3_SAPAP
OG0013997	sp|Q8WU20|FRS2_HUMAN	tr|A0A6J3J8I2|A0A6J3J8I2_SAPAP
OG0013998	sp|Q92597|NDRG1_HUMAN	tr|A0A6J3FX47|A0A6J3FX47_SAPAP
OG0013999	sp|Q96HY6|DDRGK_HUMAN	tr|A0A6J3J966|A0A6J3J966_SAPAP
OG0014000	sp|Q99567|NUP88_HUMAN	tr|A0A6J3H3E3|A0A6J3H3E3_SAPAP
OG0014001	sp|Q99707|METH_HUMAN	tr|A0A6J3ETQ5|A0A6J3ETQ5_SAPAP
OG0014002	sp|Q99801|NKX31_HUMAN	tr|A0A6J3IPL1|A0A6J3IPL1_SAPAP
OG0014003	sp|Q9BRQ4|CF300_HUMAN	tr|A0A6J3JBP5|A0A6J3JBP5_SAPAP
OG0014004	sp|Q9BX97|PLVAP_HUMAN	tr|A0A6J3GZS9|A0A6J3GZS9_SAPAP
OG0014005	sp|Q9BXJ0|C1QT5_HUMAN	tr|A0A6J3IEY5|A0A6J3IEY5_SAPAP
OG0014006	sp|Q9H3Q1|BORG4_HUMAN	tr|A0A6J3EWR9|A0A6J3EWR9_SAPAP
OG0014007	sp|Q9H3R5|CENPH_HUMAN	tr|A0A6J3HYI5|A0A6J3HYI5_SAPAP
OG0014008	sp|Q9H9P8|L2HDH_HUMAN	tr|A0A6J3F4L7|A0A6J3F4L7_SAPAP
OG0014009	sp|Q9NRC9|OTOR_HUMAN	tr|A0A6J3FEU7|A0A6J3FEU7_SAPAP
OG0014010	sp|Q9NS18|GLRX2_HUMAN	tr|A0A6J3HG80|A0A6J3HG80_SAPAP
OG0014011	sp|Q9NTK1|DEPP1_HUMAN	tr|A0A6J3GYY4|A0A6J3GYY4_SAPAP
OG0014012	sp|Q9NVS2|RT18A_HUMAN	tr|A0A6J3JM22|A0A6J3JM22_SAPAP
OG0014013	sp|Q9NWX6|THG1_HUMAN	tr|A0A6J3GC17|A0A6J3GC17_SAPAP
OG0014014	sp|Q9NX45|SOLH2_HUMAN	tr|A0A6J3J898|A0A6J3J898_SAPAP
OG0014015	sp|Q9NYF3|FA53C_HUMAN	tr|A0A6J3FLV2|A0A6J3FLV2_SAPAP
OG0014016	sp|Q9NZ72|STMN3_HUMAN	tr|A0A6J3G468|A0A6J3G468_SAPAP
OG0014017	sp|Q9UKR3|KLK13_HUMAN	tr|A0A6J3GQG2|A0A6J3GQG2_SAPAP
OG0014018	sp|Q9UKY4|POMT2_HUMAN	tr|A0A6J3IMF1|A0A6J3IMF1_SAPAP
OG0014019	sp|Q9ULD2|MTUS1_HUMAN	tr|A0A6J3IMX5|A0A6J3IMX5_SAPAP
OG0014020	sp|Q9UNY4|TTF2_HUMAN	tr|A0A6J3FIR0|A0A6J3FIR0_SAPAP
OG0014021	sp|O00418|EF2K_HUMAN	tr|A0A6J3EZQ1|A0A6J3EZQ1_SAPAP
OG0014022	sp|O60220|TIM8A_HUMAN	tr|A0A6J3G7N3|A0A6J3G7N3_SAPAP
OG0014023	sp|O75052|CAPON_HUMAN	tr|A0A6J3IY33|A0A6J3IY33_SAPAP
OG0014024	sp|O75448|MED24_HUMAN	tr|A0A6J3I060|A0A6J3I060_SAPAP
OG0014025	sp|O95665|NTR2_HUMAN	tr|A0A6J3J534|A0A6J3J534_SAPAP
OG0014026	sp|P05019|IGF1_HUMAN	tr|A0A6J3JMF0|A0A6J3JMF0_SAPAP
OG0014027	sp|P0C024|NUDT7_HUMAN	tr|A0A6J3ICZ4|A0A6J3ICZ4_SAPAP
OG0014028	sp|P20290|BTF3_HUMAN	tr|A0A6J3HW89|A0A6J3HW89_SAPAP
OG0014029	sp|P20933|ASPG_HUMAN	tr|A0A6J3JID4|A0A6J3JID4_SAPAP
OG0014030	sp|P24539|AT5F1_HUMAN	tr|A0A6J3FIZ0|A0A6J3FIZ0_SAPAP
OG0014031	sp|P27694|RFA1_HUMAN	tr|A0A6J3GN70|A0A6J3GN70_SAPAP
OG0014032	sp|P41161|ETV5_HUMAN	tr|A0A6J3JIE6|A0A6J3JIE6_SAPAP
OG0014033	sp|P49721|PSB2_HUMAN	tr|A0A6J3FB68|A0A6J3FB68_SAPAP
OG0014034	sp|P50583|AP4A_HUMAN	tr|A0A6J3JLL4|A0A6J3JLL4_SAPAP
OG0014035	sp|P51168|SCNNB_HUMAN	tr|A0A6J3EZT0|A0A6J3EZT0_SAPAP
OG0014036	sp|P51797|CLCN6_HUMAN	tr|A0A6J3JN18|A0A6J3JN18_SAPAP
OG0014037	sp|P52429|DGKE_HUMAN	tr|A0A6J3I033|A0A6J3I033_SAPAP
OG0014038	sp|P53671|LIMK2_HUMAN	tr|A0A6J3G2Y0|A0A6J3G2Y0_SAPAP
OG0014039	sp|P57740|NU107_HUMAN	tr|A0A6J3IMP5|A0A6J3IMP5_SAPAP
OG0014040	sp|Q01523|DEF5_HUMAN	tr|A0A6J3HE20|A0A6J3HE20_SAPAP
OG0014041	sp|Q02548|PAX5_HUMAN	tr|A0A6J3ETI9|A0A6J3ETI9_SAPAP
OG0014042	sp|Q07617|SPAG1_HUMAN	tr|A0A6J3FE41|A0A6J3FE41_SAPAP
OG0014043	sp|Q0P6D2|DIK1C_HUMAN	tr|A0A6J3J661|A0A6J3J661_SAPAP
OG0014044	sp|Q13636|RAB31_HUMAN	tr|A0A6J3J4H0|A0A6J3J4H0_SAPAP
OG0014045	sp|Q14202|ZMYM3_HUMAN	tr|A0A6J3G1P3|A0A6J3G1P3_SAPAP
OG0014046	sp|Q14DG7|T132B_HUMAN	tr|A0A6J3F2W4|A0A6J3F2W4_SAPAP
OG0014047	sp|Q15847|ADIRF_HUMAN	tr|A0A6J3H7M2|A0A6J3H7M2_SAPAP
OG0014048	sp|Q53EP0|FND3B_HUMAN	tr|A0A6J3G7R1|A0A6J3G7R1_SAPAP
OG0014049	sp|Q5JY77|GASP1_HUMAN	tr|A0A6J3HDI2|A0A6J3HDI2_SAPAP
OG0014050	sp|Q5SXM2|SNPC4_HUMAN	tr|A0A6J3GI78|A0A6J3GI78_SAPAP
OG0014051	sp|Q5TBC7|B2L15_HUMAN	tr|A0A6J3FIJ2|A0A6J3FIJ2_SAPAP
OG0014052	sp|Q5VY43|PEAR1_HUMAN	tr|A0A6J3GFI3|A0A6J3GFI3_SAPAP
OG0014053	sp|Q6UWN8|ISK6_HUMAN	tr|A0A6J3FL90|A0A6J3FL90_SAPAP
OG0014054	sp|Q6UXP7|F151B_HUMAN	tr|A0A6J3HU17|A0A6J3HU17_SAPAP
OG0014055	sp|Q7Z5M5|TMC3_HUMAN	tr|A0A6J3GTC8|A0A6J3GTC8_SAPAP
OG0014056	sp|Q86TI0|TBCD1_HUMAN	tr|A0A6J3HIB4|A0A6J3HIB4_SAPAP
OG0014057	sp|Q8IUI8|CRLF3_HUMAN	tr|A0A6J3I2T5|A0A6J3I2T5_SAPAP
OG0014058	sp|Q8IYT3|CC170_HUMAN	tr|A0A6J3GAA5|A0A6J3GAA5_SAPAP
OG0014059	sp|Q8N0W5|IQCK_HUMAN	tr|A0A6J3EZI2|A0A6J3EZI2_SAPAP
OG0014060	sp|Q8N556|AFAP1_HUMAN	tr|A0A6J3FWI2|A0A6J3FWI2_SAPAP
OG0014061	sp|Q8N9A8|NEPR1_HUMAN	tr|A0A6J3G1Q0|A0A6J3G1Q0_SAPAP
OG0014062	sp|Q8ND56|LS14A_HUMAN	tr|A0A6J3FH21|A0A6J3FH21_SAPAP
OG0014063	sp|Q8NFF5|FAD1_HUMAN	tr|A0A6J3GTL1|A0A6J3GTL1_SAPAP
OG0014064	sp|Q8TEB9|RHBL4_HUMAN	tr|A0A6J3HU33|A0A6J3HU33_SAPAP
OG0014065	sp|Q8WU03|GLYL2_HUMAN	tr|A0A6J3I641|A0A6J3I641_SAPAP
OG0014066	sp|Q8WVD5|RN141_HUMAN	tr|A0A6J3EPQ4|A0A6J3EPQ4_SAPAP
OG0014067	sp|Q8WW14|CJ082_HUMAN	tr|A0A6J3I6V7|A0A6J3I6V7_SAPAP
OG0014068	sp|Q969J3|BORC5_HUMAN	tr|A0A6J3FVA2|A0A6J3FVA2_SAPAP
OG0014069	sp|Q96FK6|WDR89_HUMAN	tr|A0A6J3F7Y5|A0A6J3F7Y5_SAPAP
OG0014070	sp|Q96H20|SNF8_HUMAN	tr|A0A6J3I0K6|A0A6J3I0K6_SAPAP
OG0014071	sp|Q96HJ9|FMC1_HUMAN	tr|A0A6J3HQ61|A0A6J3HQ61_SAPAP
OG0014072	sp|Q96MU8|KREM1_HUMAN	tr|A0A6J3G445|A0A6J3G445_SAPAP
OG0014073	sp|Q96MZ0|GD1L1_HUMAN	tr|A0A6J3GNT5|A0A6J3GNT5_SAPAP
OG0014074	sp|Q9BVC5|ASHWN_HUMAN	tr|A0A6J3G0L8|A0A6J3G0L8_SAPAP
OG0014075	sp|Q9BY10|TSCOT_HUMAN	tr|A0A6J3EPZ3|A0A6J3EPZ3_SAPAP
OG0014076	sp|Q9H3T2|SEM6C_HUMAN	tr|A0A6J3GZD8|A0A6J3GZD8_SAPAP
OG0014077	sp|Q9H9V4|RN122_HUMAN	tr|A0A6J3IPZ0|A0A6J3IPZ0_SAPAP
OG0014078	sp|Q9HAN9|NMNA1_HUMAN	tr|A0A6J3JP84|A0A6J3JP84_SAPAP
OG0014079	sp|Q9HCB6|SPON1_HUMAN	tr|A0A6J3EV23|A0A6J3EV23_SAPAP
OG0014080	sp|Q9HD43|PTPRH_HUMAN	tr|A0A6J3GNY8|A0A6J3GNY8_SAPAP
OG0014081	sp|Q9NQU5|PAK6_HUMAN	tr|A0A6J3GGX8|A0A6J3GGX8_SAPAP
OG0014082	sp|Q9NRF9|DPOE3_HUMAN	tr|A0A6J3ENZ4|A0A6J3ENZ4_SAPAP
OG0014083	sp|Q9NVF7|FBX28_HUMAN	tr|A0A6J3IRV0|A0A6J3IRV0_SAPAP
OG0014084	sp|Q9NVV0|TM38B_HUMAN	tr|A0A6J3EPP5|A0A6J3EPP5_SAPAP
OG0014085	sp|Q9NX18|SDHF2_HUMAN	tr|A0A6J3IAS6|A0A6J3IAS6_SAPAP
OG0014086	sp|Q9P2K2|TXD16_HUMAN	tr|A0A6J3FMK1|A0A6J3FMK1_SAPAP
OG0014087	sp|Q9UHQ1|NARF_HUMAN	tr|A0A6J3EQX5|A0A6J3EQX5_SAPAP
OG0014088	sp|Q9UKN5|PRDM4_HUMAN	tr|A0A6J3JMJ4|A0A6J3JMJ4_SAPAP
OG0014089	sp|Q9Y2W2|WBP11_HUMAN	tr|A0A6J3FWJ8|A0A6J3FWJ8_SAPAP
OG0014090	sp|Q9Y3S2|ZN330_HUMAN	tr|A0A6J3F9R6|A0A6J3F9R6_SAPAP
OG0014091	sp|A2RRP1|NBAS_HUMAN	tr|A0A6J3J5R7|A0A6J3J5R7_SAPAP
OG0014092	sp|A6NIN4|RN227_HUMAN	tr|A0A6J3I201|A0A6J3I201_SAPAP
OG0014093	sp|O15054|KDM6B_HUMAN	tr|A0A6J3I320|A0A6J3I320_SAPAP
OG0014094	sp|O43347|MSI1H_HUMAN	tr|A0A6J3EWD7|A0A6J3EWD7_SAPAP
OG0014095	sp|O60284|ST18_HUMAN	tr|A0A6J3JBZ7|A0A6J3JBZ7_SAPAP
OG0014096	sp|O95406|CNIH1_HUMAN	tr|A0A6J3FMK3|A0A6J3FMK3_SAPAP
OG0014097	sp|P04156|PRIO_HUMAN	sp|P40249|PRIO_SAPAP
OG0014098	sp|P05093|CP17A_HUMAN	tr|A0A6J3I517|A0A6J3I517_SAPAP
OG0014099	sp|P05423|RPC4_HUMAN	tr|A0A6J3IQJ4|A0A6J3IQJ4_SAPAP
